Date,Hour,Station,Max Capacity,Crowd Level (%),Day of the Week,Holiday/Festival
2024-07-18,20,Dahanukarwadi,1800,114.9444444,Thursday,No
2024-07-18,21,Dahanukarwadi,1800,71.27777778,Thursday,No
2024-07-18,22,Dahanukarwadi,1800,33.77777778,Thursday,No
2024-07-18,23,Dahanukarwadi,1800,11.33333333,Thursday,No
2024-07-18,5,Valnai-Meeth Chowky,1800,0.777777778,Thursday,No
2024-07-18,6,Valnai-Meeth Chowky,1800,14,Thursday,No
2024-07-18,7,Valnai-Meeth Chowky,1800,28.33333333,Thursday,No
2024-07-18,8,Valnai-Meeth Chowky,1800,60.55555556,Thursday,No
2024-07-18,9,Valnai-Meeth Chowky,1800,92.22222222,Thursday,No
2024-07-18,10,Valnai-Meeth Chowky,1800,71.66666667,Thursday,No
2024-07-18,11,Valnai-Meeth Chowky,1800,45.16666667,Thursday,No
2024-07-18,12,Valnai-Meeth Chowky,1800,41.83333333,Thursday,No
2024-07-18,13,Valnai-Meeth Chowky,1800,38.55555556,Thursday,No
2024-07-18,14,Valnai-Meeth Chowky,1800,32,Thursday,No
2024-07-18,15,Valnai-Meeth Chowky,1800,33.38888889,Thursday,No
2024-07-18,16,Valnai-Meeth Chowky,1800,39.33333333,Thursday,No
2024-07-18,17,Valnai-Meeth Chowky,1800,44.55555556,Thursday,No
2024-07-18,18,Valnai-Meeth Chowky,1800,71.27777778,Thursday,No
2024-07-18,19,Valnai-Meeth Chowky,1800,95.5,Thursday,No
2024-07-18,20,Valnai-Meeth Chowky,1800,82.77777778,Thursday,No
2024-07-18,21,Valnai-Meeth Chowky,1800,55.38888889,Thursday,No
2024-07-18,22,Valnai-Meeth Chowky,1800,32.77777778,Thursday,No
2024-07-18,23,Valnai-Meeth Chowky,1800,3.444444444,Thursday,No
2024-07-18,5,Malad (West),1800,0.388888889,Thursday,No
2024-07-18,6,Malad (West),1800,8.333333333,Thursday,No
2024-07-18,7,Malad (West),1800,20.72222222,Thursday,No
2024-07-18,8,Malad (West),1800,69.27777778,Thursday,No
2024-07-18,9,Malad (West),1800,135.6111111,Thursday,No
2024-07-18,10,Malad (West),1800,115.7222222,Thursday,No
2024-07-18,11,Malad (West),1800,68.83333333,Thursday,No
2024-07-18,12,Malad (West),1800,61.44444444,Thursday,No
2024-07-18,13,Malad (West),1800,53.77777778,Thursday,No
2024-07-18,14,Malad (West),1800,50.72222222,Thursday,No
2024-07-18,15,Malad (West),1800,52.94444444,Thursday,No
2024-07-18,16,Malad (West),1800,64.66666667,Thursday,No
2024-07-18,17,Malad (West),1800,89.27777778,Thursday,No
2024-07-18,18,Malad (West),1800,139.1111111,Thursday,No
2024-07-18,19,Malad (West),1800,194.0555556,Thursday,No
2024-07-18,20,Malad (West),1800,128.5,Thursday,No
2024-07-18,21,Malad (West),1800,68.61111111,Thursday,No
2024-07-18,22,Malad (West),1800,36.83333333,Thursday,No
2024-07-18,23,Malad (West),1800,4.888888889,Thursday,No
2024-07-18,5,Lower Malad,1800,0.666666667,Thursday,No
2024-07-18,6,Lower Malad,1800,7.222222222,Thursday,No
2024-07-18,7,Lower Malad,1800,19.22222222,Thursday,No
2024-07-18,8,Lower Malad,1800,35.5,Thursday,No
2024-07-18,9,Lower Malad,1800,69.88888889,Thursday,No
2024-07-18,10,Lower Malad,1800,74.77777778,Thursday,No
2024-07-18,11,Lower Malad,1800,50.44444444,Thursday,No
2024-07-18,12,Lower Malad,1800,51,Thursday,No
2024-07-18,13,Lower Malad,1800,38.27777778,Thursday,No
2024-07-18,14,Lower Malad,1800,35.61111111,Thursday,No
2024-07-18,15,Lower Malad,1800,40.38888889,Thursday,No
2024-07-18,16,Lower Malad,1800,45.16666667,Thursday,No
2024-07-18,17,Lower Malad,1800,56.44444444,Thursday,No
2024-07-18,18,Lower Malad,1800,88.44444444,Thursday,No
2024-07-18,19,Lower Malad,1800,107.7777778,Thursday,No
2024-07-18,20,Lower Malad,1800,82.55555556,Thursday,No
2024-07-18,21,Lower Malad,1800,49.61111111,Thursday,No
2024-07-18,22,Lower Malad,1800,27.94444444,Thursday,No
2024-07-18,23,Lower Malad,1800,2.333333333,Thursday,No
2024-07-18,5,Bangur Nagar,1800,0.222222222,Thursday,No
2024-07-18,6,Bangur Nagar,1800,5.333333333,Thursday,No
2024-07-18,7,Bangur Nagar,1800,13.05555556,Thursday,No
2024-07-18,8,Bangur Nagar,1800,28.61111111,Thursday,No
2024-07-18,9,Bangur Nagar,1800,55.05555556,Thursday,No
2024-07-18,10,Bangur Nagar,1800,52.22222222,Thursday,No
2024-07-18,11,Bangur Nagar,1800,32.55555556,Thursday,No
2024-07-18,12,Bangur Nagar,1800,30.05555556,Thursday,No
2024-07-18,13,Bangur Nagar,1800,26.05555556,Thursday,No
2024-07-18,14,Bangur Nagar,1800,26.5,Thursday,No
2024-07-18,15,Bangur Nagar,1800,21.83333333,Thursday,No
2024-07-18,16,Bangur Nagar,1800,26.94444444,Thursday,No
2024-07-18,17,Bangur Nagar,1800,36.61111111,Thursday,No
2024-07-18,18,Bangur Nagar,1800,60,Thursday,No
2024-07-18,19,Bangur Nagar,1800,71.88888889,Thursday,No
2024-07-18,20,Bangur Nagar,1800,59.27777778,Thursday,No
2024-07-18,21,Bangur Nagar,1800,33.05555556,Thursday,No
2024-07-18,22,Bangur Nagar,1800,19.44444444,Thursday,No
2024-07-18,23,Bangur Nagar,1800,1.555555556,Thursday,No
2024-07-18,5,Goregaon (West),1800,0.055555556,Thursday,No
2024-07-18,6,Goregaon (West),1800,3.666666667,Thursday,No
2024-07-18,7,Goregaon (West),1800,7.611111111,Thursday,No
2024-07-18,8,Goregaon (West),1800,17.33333333,Thursday,No
2024-07-18,9,Goregaon (West),1800,34.33333333,Thursday,No
2024-07-18,10,Goregaon (West),1800,34.55555556,Thursday,No
2024-07-18,11,Goregaon (West),1800,19.94444444,Thursday,No
2024-07-18,12,Goregaon (West),1800,15.05555556,Thursday,No
2024-07-18,13,Goregaon (West),1800,14.94444444,Thursday,No
2024-07-18,14,Goregaon (West),1800,13.66666667,Thursday,No
2024-07-18,15,Goregaon (West),1800,14.16666667,Thursday,No
2024-07-18,16,Goregaon (West),1800,14.5,Thursday,No
2024-07-18,17,Goregaon (West),1800,21.22222222,Thursday,No
2024-07-18,18,Goregaon (West),1800,32.16666667,Thursday,No
2024-07-18,19,Goregaon (West),1800,37.83333333,Thursday,No
2024-07-18,20,Goregaon (West),1800,33.94444444,Thursday,No
2024-07-18,21,Goregaon (West),1800,20.11111111,Thursday,No
2024-07-18,22,Goregaon (West),1800,11.72222222,Thursday,No
2024-07-18,23,Goregaon (West),1800,1.388888889,Thursday,No
2024-07-18,5,Oshiwara,1800,0.444444444,Thursday,No
2024-07-18,6,Oshiwara,1800,5.611111111,Thursday,No
2024-07-18,7,Oshiwara,1800,7.5,Thursday,No
2024-07-18,8,Oshiwara,1800,17.33333333,Thursday,No
2024-07-18,9,Oshiwara,1800,40.55555556,Thursday,No
2024-07-18,10,Oshiwara,1800,37.5,Thursday,No
2024-07-18,11,Oshiwara,1800,25.44444444,Thursday,No
2024-07-18,12,Oshiwara,1800,21.27777778,Thursday,No
2024-07-18,13,Oshiwara,1800,24.5,Thursday,No
2024-07-18,14,Oshiwara,1800,16.61111111,Thursday,No
2024-07-18,15,Oshiwara,1800,19.05555556,Thursday,No
2024-07-18,16,Oshiwara,1800,20.77777778,Thursday,No
2024-07-18,17,Oshiwara,1800,24.66666667,Thursday,No
2024-07-18,18,Oshiwara,1800,41.61111111,Thursday,No
2024-07-18,19,Oshiwara,1800,50.5,Thursday,No
2024-07-18,20,Oshiwara,1800,37.44444444,Thursday,No
2024-07-18,21,Oshiwara,1800,21.27777778,Thursday,No
2024-07-18,22,Oshiwara,1800,13.66666667,Thursday,No
2024-07-18,23,Oshiwara,1800,0.944444444,Thursday,No
2024-07-18,5,Lower Oshiwara,1800,0.5,Thursday,No
2024-07-18,6,Lower Oshiwara,1800,3.444444444,Thursday,No
2024-07-18,7,Lower Oshiwara,1800,10.61111111,Thursday,No
2024-07-18,8,Lower Oshiwara,1800,35.38888889,Thursday,No
2024-07-18,9,Lower Oshiwara,1800,105.8333333,Thursday,No
2024-07-18,10,Lower Oshiwara,1800,144.2222222,Thursday,No
2024-07-18,11,Lower Oshiwara,1800,90.66666667,Thursday,No
2024-07-18,12,Lower Oshiwara,1800,61.27777778,Thursday,No
2024-07-18,13,Lower Oshiwara,1800,42.66666667,Thursday,No
2024-07-18,14,Lower Oshiwara,1800,40.83333333,Thursday,No
2024-07-18,15,Lower Oshiwara,1800,43.77777778,Thursday,No
2024-07-18,16,Lower Oshiwara,1800,49.44444444,Thursday,No
2024-07-18,17,Lower Oshiwara,1800,71.27777778,Thursday,No
2024-07-18,18,Lower Oshiwara,1800,141.4444444,Thursday,No
2024-07-18,19,Lower Oshiwara,1800,169.1666667,Thursday,No
2024-07-18,20,Lower Oshiwara,1800,102.0555556,Thursday,No
2024-07-18,21,Lower Oshiwara,1800,55.77777778,Thursday,No
2024-07-18,22,Lower Oshiwara,1800,36.55555556,Thursday,No
2024-07-18,23,Lower Oshiwara,1800,2.277777778,Thursday,No
2024-07-18,5,Andheri (West),1800,1.277777778,Thursday,No
2024-07-18,6,Andheri (West),1800,21.44444444,Thursday,No
2024-07-18,7,Andheri (West),1800,72.22222222,Thursday,No
2024-07-18,8,Andheri (West),1800,216.8333333,Thursday,No
2024-07-18,9,Andheri (West),1800,359.3888889,Thursday,No
2024-07-18,10,Andheri (West),1800,296.4444444,Thursday,No
2024-07-18,11,Andheri (West),1800,180.1666667,Thursday,No
2024-07-18,12,Andheri (West),1800,136.2777778,Thursday,No
2024-07-18,13,Andheri (West),1800,128.1111111,Thursday,No
2024-07-18,14,Andheri (West),1800,110.2777778,Thursday,No
2024-07-18,15,Andheri (West),1800,112.1111111,Thursday,No
2024-07-18,16,Andheri (West),1800,144.3333333,Thursday,No
2024-07-18,17,Andheri (West),1800,186.4444444,Thursday,No
2024-07-18,18,Andheri (West),1800,326.6111111,Thursday,No
2024-07-18,19,Andheri (West),1800,397.8888889,Thursday,No
2024-07-18,20,Andheri (West),1800,274.1111111,Thursday,No
2024-07-18,21,Andheri (West),1800,142.2222222,Thursday,No
2024-07-18,22,Andheri (West),1800,75.66666667,Thursday,No
2024-07-18,23,Andheri (West),1800,5.277777778,Thursday,No
2024-07-19,5,Gundavali,1800,0.611111111,Thursday,No
2024-07-19,6,Gundavali,1800,16.33333333,Thursday,No
2024-07-19,7,Gundavali,1800,61.38888889,Thursday,No
2024-07-19,8,Gundavali,1800,240,Thursday,No
2024-07-19,9,Gundavali,1800,472.0555556,Thursday,No
2024-07-19,10,Gundavali,1800,355.3333333,Thursday,No
2024-07-19,11,Gundavali,1800,164.3888889,Thursday,No
2024-07-19,12,Gundavali,1800,105.1666667,Thursday,No
2024-07-19,13,Gundavali,1800,83.44444444,Thursday,No
2024-07-19,14,Gundavali,1800,79.44444444,Thursday,No
2024-07-19,15,Gundavali,1800,85.16666667,Thursday,No
2024-07-19,16,Gundavali,1800,103.2222222,Thursday,No
2024-07-19,17,Gundavali,1800,188.4444444,Thursday,No
2024-07-19,18,Gundavali,1800,346.6111111,Thursday,No
2024-07-19,19,Gundavali,1800,410.5555556,Thursday,No
2024-07-19,20,Gundavali,1800,272.8333333,Thursday,No
2024-07-19,21,Gundavali,1800,141,Thursday,No
2024-07-19,22,Gundavali,1800,63.83333333,Thursday,No
2024-07-19,23,Gundavali,1800,3.666666667,Thursday,No
2024-07-19,5,Mogra,1800,0.166666667,Thursday,No
2024-07-19,6,Mogra,1800,3.944444444,Thursday,No
2024-07-19,7,Mogra,1800,8.444444444,Thursday,No
2024-07-19,8,Mogra,1800,25.44444444,Thursday,No
2024-07-19,9,Mogra,1800,53.05555556,Thursday,No
2024-07-19,10,Mogra,1800,43.55555556,Thursday,No
2024-07-19,11,Mogra,1800,19.88888889,Thursday,No
2024-07-19,12,Mogra,1800,14.27777778,Thursday,No
2024-07-19,13,Mogra,1800,16.38888889,Thursday,No
2024-07-19,14,Mogra,1800,10.66666667,Thursday,No
2024-07-19,15,Mogra,1800,10.72222222,Thursday,No
2024-07-19,16,Mogra,1800,14.38888889,Thursday,No
2024-07-19,17,Mogra,1800,22.72222222,Thursday,No
2024-07-19,18,Mogra,1800,44.72222222,Thursday,No
2024-07-19,19,Mogra,1800,53.61111111,Thursday,No
2024-07-19,20,Mogra,1800,36.94444444,Thursday,No
2024-07-19,21,Mogra,1800,17.88888889,Thursday,No
2024-07-19,22,Mogra,1800,10.61111111,Thursday,No
2024-07-19,23,Mogra,1800,0.555555556,Thursday,No
2024-07-19,5,Jogeshwari(East),1800,0.388888889,Thursday,No
2024-07-19,6,Jogeshwari(East),1800,6.277777778,Thursday,No
2024-07-19,7,Jogeshwari(East),1800,13.83333333,Thursday,No
2024-07-19,8,Jogeshwari(East),1800,53.22222222,Thursday,No
2024-07-19,9,Jogeshwari(East),1800,98,Thursday,No
2024-07-19,10,Jogeshwari(East),1800,83.11111111,Thursday,No
2024-07-19,11,Jogeshwari(East),1800,41.88888889,Thursday,No
2024-07-19,12,Jogeshwari(East),1800,22.77777778,Thursday,No
2024-07-19,13,Jogeshwari(East),1800,24,Thursday,No
2024-07-19,14,Jogeshwari(East),1800,17.66666667,Thursday,No
2024-07-19,15,Jogeshwari(East),1800,21.83333333,Thursday,No
2024-07-19,16,Jogeshwari(East),1800,25.38888889,Thursday,No
2024-07-19,17,Jogeshwari(East),1800,39.61111111,Thursday,No
2024-07-19,18,Jogeshwari(East),1800,81.88888889,Thursday,No
2024-07-19,19,Jogeshwari(East),1800,104.7222222,Thursday,No
2024-07-19,20,Jogeshwari(East),1800,69.72222222,Thursday,No
2024-07-19,21,Jogeshwari(East),1800,35.22222222,Thursday,No
2024-07-19,22,Jogeshwari(East),1800,14.22222222,Thursday,No
2024-07-19,23,Jogeshwari(East),1800,0.888888889,Thursday,No
2024-07-19,5,Goregaon (East),1800,0.055555556,Thursday,No
2024-07-19,6,Goregaon (East),1800,5,Thursday,No
2024-07-19,7,Goregaon (East),1800,9.555555556,Thursday,No
2024-07-19,8,Goregaon (East),1800,33.5,Thursday,No
2024-07-19,9,Goregaon (East),1800,77.27777778,Thursday,No
2024-07-19,10,Goregaon (East),1800,73.44444444,Thursday,No
2024-07-19,11,Goregaon (East),1800,51.22222222,Thursday,No
2024-07-19,12,Goregaon (East),1800,37.16666667,Thursday,No
2024-07-19,13,Goregaon (East),1800,30.83333333,Thursday,No
2024-07-19,14,Goregaon (East),1800,21,Thursday,No
2024-07-19,15,Goregaon (East),1800,17.27777778,Thursday,No
2024-07-19,16,Goregaon (East),1800,23.5,Thursday,No
2024-07-19,17,Goregaon (East),1800,43.55555556,Thursday,No
2024-07-19,18,Goregaon (East),1800,79,Thursday,No
2024-07-19,19,Goregaon (East),1800,80.38888889,Thursday,No
2024-07-19,20,Goregaon (East),1800,61.61111111,Thursday,No
2024-07-19,21,Goregaon (East),1800,39.5,Thursday,No
2024-07-19,22,Goregaon (East),1800,21.11111111,Thursday,No
2024-07-19,23,Goregaon (East),1800,0.777777778,Thursday,No
2024-07-19,5,Aarey,1800,0.055555556,Thursday,No
2024-07-19,6,Aarey,1800,5.777777778,Thursday,No
2024-07-19,7,Aarey,1800,14.77777778,Thursday,No
2024-07-19,8,Aarey,1800,56.11111111,Thursday,No
2024-07-19,9,Aarey,1800,115.1666667,Thursday,No
2024-07-19,10,Aarey,1800,82,Thursday,No
2024-07-19,11,Aarey,1800,38.05555556,Thursday,No
2024-07-19,12,Aarey,1800,28.61111111,Thursday,No
2024-07-19,13,Aarey,1800,26.77777778,Thursday,No
2024-07-19,14,Aarey,1800,22.61111111,Thursday,No
2024-07-19,15,Aarey,1800,25,Thursday,No
2024-07-19,16,Aarey,1800,26.77777778,Thursday,No
2024-07-19,17,Aarey,1800,47.22222222,Thursday,No
2024-07-19,18,Aarey,1800,99.55555556,Thursday,No
2024-07-19,19,Aarey,1800,123.7222222,Thursday,No
2024-07-19,20,Aarey,1800,77.61111111,Thursday,No
2024-07-19,21,Aarey,1800,37.33333333,Thursday,No
2024-07-19,22,Aarey,1800,18.16666667,Thursday,No
2024-07-19,23,Aarey,1800,1.333333333,Thursday,No
2024-07-19,5,Dindoshi,1800,0.166666667,Thursday,No
2024-07-19,6,Dindoshi,1800,6,Thursday,No
2024-07-19,7,Dindoshi,1800,15.83333333,Thursday,No
2024-07-19,8,Dindoshi,1800,50.16666667,Thursday,No
2024-07-19,9,Dindoshi,1800,93.88888889,Thursday,No
2024-07-19,10,Dindoshi,1800,74.66666667,Thursday,No
2024-07-19,11,Dindoshi,1800,37.05555556,Thursday,No
2024-07-19,12,Dindoshi,1800,31.22222222,Thursday,No
2024-07-19,13,Dindoshi,1800,27.83333333,Thursday,No
2024-07-19,14,Dindoshi,1800,22.66666667,Thursday,No
2024-07-19,15,Dindoshi,1800,27.77777778,Thursday,No
2024-07-19,16,Dindoshi,1800,28.83333333,Thursday,No
2024-07-19,17,Dindoshi,1800,42.66666667,Thursday,No
2024-07-19,18,Dindoshi,1800,82.5,Thursday,No
2024-07-19,19,Dindoshi,1800,89.77777778,Thursday,No
2024-07-19,20,Dindoshi,1800,68.05555556,Thursday,No
2024-07-19,21,Dindoshi,1800,36.66666667,Thursday,No
2024-07-19,22,Dindoshi,1800,17.61111111,Thursday,No
2024-07-19,23,Dindoshi,1800,1.222222222,Thursday,No
2024-07-19,5,Kurar,1800,0.333333333,Thursday,No
2024-07-19,6,Kurar,1800,6.333333333,Thursday,No
2024-07-19,7,Kurar,1800,21.66666667,Thursday,No
2024-07-19,8,Kurar,1800,63.88888889,Thursday,No
2024-07-19,9,Kurar,1800,97.44444444,Thursday,No
2024-07-19,10,Kurar,1800,59.33333333,Thursday,No
2024-07-19,11,Kurar,1800,27.27777778,Thursday,No
2024-07-19,12,Kurar,1800,20.55555556,Thursday,No
2024-07-19,13,Kurar,1800,21.88888889,Thursday,No
2024-07-19,14,Kurar,1800,16.33333333,Thursday,No
2024-07-19,15,Kurar,1800,17.11111111,Thursday,No
2024-07-19,16,Kurar,1800,20.05555556,Thursday,No
2024-07-19,17,Kurar,1800,29.16666667,Thursday,No
2024-07-19,18,Kurar,1800,59.27777778,Thursday,No
2024-07-19,19,Kurar,1800,82.77777778,Thursday,No
2024-07-19,20,Kurar,1800,71.88888889,Thursday,No
2024-07-19,21,Kurar,1800,37.88888889,Thursday,No
2024-07-19,22,Kurar,1800,14.77777778,Thursday,No
2024-07-19,23,Kurar,1800,1.5,Thursday,No
2024-07-19,5,Akurli,1800,0.388888889,Thursday,No
2024-07-19,6,Akurli,1800,3.833333333,Thursday,No
2024-07-19,7,Akurli,1800,14.05555556,Thursday,No
2024-07-19,8,Akurli,1800,53.61111111,Thursday,No
2024-07-19,9,Akurli,1800,78.44444444,Thursday,No
2024-07-19,10,Akurli,1800,46.11111111,Thursday,No
2024-07-19,11,Akurli,1800,22.66666667,Thursday,No
2024-07-19,12,Akurli,1800,15.16666667,Thursday,No
2024-07-19,13,Akurli,1800,15.72222222,Thursday,No
2024-07-19,14,Akurli,1800,11.94444444,Thursday,No
2024-07-19,15,Akurli,1800,15.33333333,Thursday,No
2024-07-19,16,Akurli,1800,18,Thursday,No
2024-07-19,17,Akurli,1800,28.16666667,Thursday,No
2024-07-19,18,Akurli,1800,55.27777778,Thursday,No
2024-07-19,19,Akurli,1800,71.55555556,Thursday,No
2024-07-19,20,Akurli,1800,65.44444444,Thursday,No
2024-07-19,21,Akurli,1800,39.27777778,Thursday,No
2024-07-19,22,Akurli,1800,14.83333333,Thursday,No
2024-07-19,23,Akurli,1800,2.5,Thursday,No
2024-07-19,5,Poisar,1800,0.555555556,Thursday,No
2024-07-19,6,Poisar,1800,12.94444444,Thursday,No
2024-07-19,7,Poisar,1800,21.72222222,Thursday,No
2024-07-19,8,Poisar,1800,45.33333333,Thursday,No
2024-07-19,9,Poisar,1800,64.16666667,Thursday,No
2024-07-19,10,Poisar,1800,49.55555556,Thursday,No
2024-07-19,11,Poisar,1800,37.5,Thursday,No
2024-07-19,12,Poisar,1800,29.22222222,Thursday,No
2024-07-19,13,Poisar,1800,30.16666667,Thursday,No
2024-07-19,14,Poisar,1800,27.77777778,Thursday,No
2024-07-19,15,Poisar,1800,39.11111111,Thursday,No
2024-07-19,16,Poisar,1800,32.66666667,Thursday,No
2024-07-19,17,Poisar,1800,36.72222222,Thursday,No
2024-07-19,18,Poisar,1800,67.66666667,Thursday,No
2024-07-19,19,Poisar,1800,68.16666667,Thursday,No
2024-07-19,20,Poisar,1800,52.22222222,Thursday,No
2024-07-19,21,Poisar,1800,30.5,Thursday,No
2024-07-19,22,Poisar,1800,17.44444444,Thursday,No
2024-07-19,23,Poisar,1800,2,Thursday,No
2024-07-19,5,Magathane,1800,0.5,Thursday,No
2024-07-19,6,Magathane,1800,8.888888889,Thursday,No
2024-07-19,7,Magathane,1800,43.16666667,Thursday,No
2024-07-19,8,Magathane,1800,93.16666667,Thursday,No
2024-07-19,9,Magathane,1800,133.8888889,Thursday,No
2024-07-19,10,Magathane,1800,95.66666667,Thursday,No
2024-07-19,11,Magathane,1800,58.16666667,Thursday,No
2024-07-19,12,Magathane,1800,56.88888889,Thursday,No
2024-07-19,13,Magathane,1800,66.5,Thursday,No
2024-07-19,14,Magathane,1800,38.88888889,Thursday,No
2024-07-19,15,Magathane,1800,42.94444444,Thursday,No
2024-07-19,16,Magathane,1800,55.77777778,Thursday,No
2024-07-19,17,Magathane,1800,75.05555556,Thursday,No
2024-07-19,18,Magathane,1800,112.9444444,Thursday,No
2024-07-19,19,Magathane,1800,133.2777778,Thursday,No
2024-07-19,20,Magathane,1800,102,Thursday,No
2024-07-19,21,Magathane,1800,53.72222222,Thursday,No
2024-07-19,22,Magathane,1800,23.61111111,Thursday,No
2024-07-19,23,Magathane,1800,3.666666667,Thursday,No
2024-07-19,5,Devipada,1800,0.277777778,Thursday,No
2024-07-19,6,Devipada,1800,2.944444444,Thursday,No
2024-07-19,7,Devipada,1800,9.777777778,Thursday,No
2024-07-19,8,Devipada,1800,23.05555556,Thursday,No
2024-07-19,9,Devipada,1800,43.11111111,Thursday,No
2024-07-19,10,Devipada,1800,27.38888889,Thursday,No
2024-07-19,11,Devipada,1800,12.05555556,Thursday,No
2024-07-19,12,Devipada,1800,11.44444444,Thursday,No
2024-07-19,13,Devipada,1800,10.88888889,Thursday,No
2024-07-19,14,Devipada,1800,8.833333333,Thursday,No
2024-07-19,15,Devipada,1800,7.944444444,Thursday,No
2024-07-19,16,Devipada,1800,11.61111111,Thursday,No
2024-07-19,17,Devipada,1800,13.38888889,Thursday,No
2024-07-19,18,Devipada,1800,31.55555556,Thursday,No
2024-07-19,19,Devipada,1800,37.11111111,Thursday,No
2024-07-19,20,Devipada,1800,38.72222222,Thursday,No
2024-07-19,21,Devipada,1800,15.55555556,Thursday,No
2024-07-19,22,Devipada,1800,9.222222222,Thursday,No
2024-07-19,23,Devipada,1800,1.388888889,Thursday,No
2024-07-19,5,Rashtriya Udyan,1800,0.444444444,Thursday,No
2024-07-19,6,Rashtriya Udyan,1800,3.166666667,Thursday,No
2024-07-19,7,Rashtriya Udyan,1800,14,Thursday,No
2024-07-19,8,Rashtriya Udyan,1800,35.94444444,Thursday,No
2024-07-19,9,Rashtriya Udyan,1800,44.77777778,Thursday,No
2024-07-19,10,Rashtriya Udyan,1800,30.94444444,Thursday,No
2024-07-19,11,Rashtriya Udyan,1800,19.88888889,Thursday,No
2024-07-19,12,Rashtriya Udyan,1800,19.05555556,Thursday,No
2024-07-19,13,Rashtriya Udyan,1800,17.77777778,Thursday,No
2024-07-19,14,Rashtriya Udyan,1800,14.94444444,Thursday,No
2024-07-19,15,Rashtriya Udyan,1800,13.05555556,Thursday,No
2024-07-19,16,Rashtriya Udyan,1800,20.44444444,Thursday,No
2024-07-19,17,Rashtriya Udyan,1800,21.72222222,Thursday,No
2024-07-19,18,Rashtriya Udyan,1800,40.77777778,Thursday,No
2024-07-19,19,Rashtriya Udyan,1800,47.11111111,Thursday,No
2024-07-19,20,Rashtriya Udyan,1800,40.55555556,Thursday,No
2024-07-19,21,Rashtriya Udyan,1800,20.27777778,Thursday,No
2024-07-19,22,Rashtriya Udyan,1800,12.27777778,Thursday,No
2024-07-19,23,Rashtriya Udyan,1800,1.777777778,Thursday,No
2024-07-19,5,Ovaripada,1800,0.888888889,Thursday,No
2024-07-19,6,Ovaripada,1800,10,Thursday,No
2024-07-19,7,Ovaripada,1800,31.33333333,Thursday,No
2024-07-19,8,Ovaripada,1800,74,Thursday,No
2024-07-19,9,Ovaripada,1800,94.88888889,Thursday,No
2024-07-19,10,Ovaripada,1800,66.33333333,Thursday,No
2024-07-19,11,Ovaripada,1800,34.38888889,Thursday,No
2024-07-19,12,Ovaripada,1800,28.55555556,Thursday,No
2024-07-19,13,Ovaripada,1800,27.44444444,Thursday,No
2024-07-19,14,Ovaripada,1800,22.05555556,Thursday,No
2024-07-19,15,Ovaripada,1800,22.61111111,Thursday,No
2024-07-19,16,Ovaripada,1800,28.11111111,Thursday,No
2024-07-19,17,Ovaripada,1800,39.38888889,Thursday,No
2024-07-19,18,Ovaripada,1800,73.5,Thursday,No
2024-07-19,19,Ovaripada,1800,99.44444444,Thursday,No
2024-07-19,20,Ovaripada,1800,88.5,Thursday,No
2024-07-19,21,Ovaripada,1800,50.44444444,Thursday,No
2024-07-19,22,Ovaripada,1800,23.44444444,Thursday,No
2024-07-19,23,Ovaripada,1800,3.888888889,Thursday,No
2024-07-19,5,Dahisar (East),1800,0.888888889,Thursday,No
2024-07-19,6,Dahisar (East),1800,10.88888889,Thursday,No
2024-07-19,7,Dahisar (East),1800,36.94444444,Thursday,No
2024-07-19,8,Dahisar (East),1800,96.11111111,Thursday,No
2024-07-19,9,Dahisar (East),1800,132.9444444,Thursday,No
2024-07-19,10,Dahisar (East),1800,85.38888889,Thursday,No
2024-07-19,11,Dahisar (East),1800,57.22222222,Thursday,No
2024-07-19,12,Dahisar (East),1800,40.83333333,Thursday,No
2024-07-19,13,Dahisar (East),1800,36.5,Thursday,No
2024-07-19,14,Dahisar (East),1800,34.33333333,Thursday,No
2024-07-19,15,Dahisar (East),1800,33.61111111,Thursday,No
2024-07-19,16,Dahisar (East),1800,43.44444444,Thursday,No
2024-07-19,17,Dahisar (East),1800,63.38888889,Thursday,No
2024-07-19,18,Dahisar (East),1800,111.3888889,Thursday,No
2024-07-19,19,Dahisar (East),1800,156.2777778,Thursday,No
2024-07-19,20,Dahisar (East),1800,141.6111111,Thursday,No
2024-07-19,21,Dahisar (East),1800,82.11111111,Thursday,No
2024-07-19,22,Dahisar (East),1800,45.27777778,Thursday,No
2024-07-19,23,Dahisar (East),1800,13.83333333,Thursday,No
2024-07-19,5,Anand Nagar,1800,1.277777778,Thursday,No
2024-07-19,6,Anand Nagar,1800,19,Thursday,No
2024-07-19,7,Anand Nagar,1800,40.66666667,Thursday,No
2024-07-19,8,Anand Nagar,1800,108.6111111,Thursday,No
2024-07-19,9,Anand Nagar,1800,131.6666667,Thursday,No
2024-07-19,10,Anand Nagar,1800,99.44444444,Thursday,No
2024-07-19,11,Anand Nagar,1800,62.66666667,Thursday,No
2024-07-19,12,Anand Nagar,1800,52.66666667,Thursday,No
2024-07-19,13,Anand Nagar,1800,39.44444444,Thursday,No
2024-07-19,14,Anand Nagar,1800,36.72222222,Thursday,No
2024-07-19,15,Anand Nagar,1800,35.38888889,Thursday,No
2024-07-19,16,Anand Nagar,1800,45.55555556,Thursday,No
2024-07-19,17,Anand Nagar,1800,55.61111111,Thursday,No
